Time	Distance	Velocity
22.914	0.09908	-0.00482
22.916	0.09907	-0.00462
22.918	0.09907	-0.00443
22.92	0.09906	-0.00423
22.922	0.09905	-0.00403
22.924	0.09904	-0.00383
22.926	0.09903	-0.00363
22.928	0.09903	-0.00343
22.93	0.09902	-0.00323
22.932	0.09901	-0.00303
22.934	0.09901	-0.00282
22.936	0.099	-0.00262
22.938	0.099	-0.00241
22.94	0.09899	-0.00221
22.942	0.09899	-0.002
22.944	0.09898	-0.0018
22.946	0.09898	-0.00159
22.948	0.09898	-0.00138
22.95	0.09898	-0.00117
22.952	0.09897	-0.00097
22.954	0.09897	-0.00076
22.956	0.09897	-0.00055
22.958	0.09897	-0.00035
22.96	0.09897	-0.00014
22.962	0.09897	0.00007
22.964	0.09897	0.00027
22.966	0.09897	0.00048
22.968	0.09897	0.00068
22.97	0.09897	0.00089
22.972	0.09897	0.00109
22.974	0.09898	0.00129
22.976	0.09898	0.00149
22.978	0.09898	0.0017
22.98	0.09899	0.00189
22.982	0.09899	0.00209
22.984	0.09899	0.00229
22.986	0.099	0.00249
22.988	0.099	0.00268
22.99	0.09901	0.00287
22.992	0.09902	0.00306
22.994	0.09902	0.00325
22.996	0.09903	0.00344
22.998	0.09904	0.00363
23	0.09904	0.00381
23.002	0.09905	0.004
23.004	0.09906	0.00418
23.006	0.09907	0.00436
23.008	0.09908	0.00453
23.01	0.09909	0.00471
23.012	0.0991	0.00488
23.014	0.09911	0.00505
23.016	0.09912	0.00522
23.018	0.09913	0.00538
23.02	0.09914	0.00554
23.022	0.09915	0.0057
23.024	0.09916	0.00586
23.026	0.09917	0.00602
23.028	0.09918	0.00617
23.03	0.0992	0.00632
23.032	0.09921	0.00646
23.034	0.09922	0.00661
23.036	0.09924	0.00675
23.038	0.09925	0.00689
23.04	0.09926	0.00702
23.042	0.09928	0.00715
23.044	0.09929	0.00728
23.046	0.09931	0.00741
23.048	0.09932	0.00753
23.05	0.09934	0.00765
23.052	0.09935	0.00776
23.054	0.09937	0.00787
23.056	0.09938	0.00798
23.058	0.0994	0.00809
23.06	0.09942	0.00819
23.062	0.09943	0.00829
23.064	0.09945	0.00838
23.066	0.09947	0.00848
23.068	0.09948	0.00856
23.07	0.0995	0.00865
23.072	0.09952	0.00873
23.074	0.09954	0.00881
23.076	0.09955	0.00888
23.078	0.09957	0.00895
23.08	0.09959	0.00902
23.082	0.09961	0.00908
23.084	0.09963	0.00914
23.086	0.09964	0.00919
23.088	0.09966	0.00924
23.09	0.09968	0.00929
23.092	0.0997	0.00933
23.094	0.09972	0.00937
23.096	0.09974	0.00941
23.098	0.09976	0.00944
23.1	0.09977	0.00947
23.102	0.09979	0.00949
23.104	0.09981	0.00951
23.106	0.09983	0.00953
23.108	0.09985	0.00954
23.11	0.09987	0.00955
23.112	0.09989	0.00956
23.114	0.09991	0.00956
23.116	0.09993	0.00955
23.118	0.09995	0.00955
23.12	0.09997	0.00954
23.122	0.09998	0.00952
23.124	0.1	0.00951
23.126	0.10002	0.00948
23.128	0.10004	0.00946
23.13	0.10006	0.00943
23.132	0.10008	0.0094
23.134	0.1001	0.00936
23.136	0.10012	0.00932
23.138	0.10014	0.00928
23.14	0.10015	0.00923
23.142	0.10017	0.00918
23.144	0.10019	0.00912
23.146	0.10021	0.00906
23.148	0.10023	0.009
23.15	0.10024	0.00894
23.152	0.10026	0.00887
23.154	0.10028	0.0088
23.156	0.1003	0.00872
23.158	0.10031	0.00864
23.16	0.10033	0.00856
23.162	0.10035	0.00848
23.164	0.10037	0.00839
23.166	0.10038	0.0083
23.168	0.1004	0.0082
23.17	0.10042	0.0081
23.172	0.10043	0.008
23.174	0.10045	0.0079
23.176	0.10046	0.00779
23.178	0.10048	0.00768
23.18	0.10049	0.00757
23.182	0.10051	0.00746
23.184	0.10052	0.00734
23.186	0.10054	0.00722
23.188	0.10055	0.00709
23.19	0.10057	0.00697
23.192	0.10058	0.00684
23.194	0.10059	0.00671
23.196	0.10061	0.00657
23.198	0.10062	0.00644
23.2	0.10063	0.0063
23.202	0.10065	0.00616
23.204	0.10066	0.00602
23.206	0.10067	0.00587
23.208	0.10068	0.00573
23.21	0.10069	0.00558
23.212	0.1007	0.00543
23.214	0.10071	0.00527
23.216	0.10072	0.00512
23.218	0.10073	0.00496
23.22	0.10074	0.00481
23.222	0.10075	0.00465
23.224	0.10076	0.00449
23.226	0.10077	0.00432
23.228	0.10078	0.00416
23.23	0.10079	0.00399
23.232	0.1008	0.00383
23.234	0.1008	0.00366
23.236	0.10081	0.00349
23.238	0.10082	0.00332
23.24	0.10082	0.00315
23.242	0.10083	0.00298
23.244	0.10084	0.00281
23.246	0.10084	0.00263
23.248	0.10085	0.00246
23.25	0.10085	0.00229
23.252	0.10086	0.00211
23.254	0.10086	0.00194
23.256	0.10086	0.00176
23.258	0.10087	0.00158
23.26	0.10087	0.00141
23.262	0.10087	0.00123
23.264	0.10087	0.00105
23.266	0.10088	0.00088
23.268	0.10088	0.0007
23.27	0.10088	0.00052
23.272	0.10088	0.00034
23.274	0.10088	0.00017
23.276	0.10088	-0.00001
23.278	0.10088	-0.00018
23.28	0.10088	-0.00036
23.282	0.10088	-0.00054
23.284	0.10088	-0.00071
23.286	0.10088	-0.00088
23.288	0.10087	-0.00106
23.29	0.10087	-0.00123
23.292	0.10087	-0.0014
23.294	0.10087	-0.00157
23.296	0.10086	-0.00174
23.298	0.10086	-0.00191
23.3	0.10086	-0.00208
23.302	0.10085	-0.00224
23.304	0.10085	-0.00241
23.306	0.10084	-0.00257
23.308	0.10084	-0.00274
23.31	0.10083	-0.0029
23.312	0.10083	-0.00306
23.314	0.10082	-0.00321
23.316	0.10081	-0.00337
23.318	0.10081	-0.00353
23.32	0.1008	-0.00368
23.322	0.10079	-0.00383
23.324	0.10078	-0.00398
23.326	0.10077	-0.00413
23.328	0.10077	-0.00427
23.33	0.10076	-0.00442
23.332	0.10075	-0.00456
23.334	0.10074	-0.0047
23.336	0.10073	-0.00484
23.338	0.10072	-0.00497
23.34	0.10071	-0.0051
23.342	0.1007	-0.00523
23.344	0.10069	-0.00536
23.346	0.10068	-0.00549
23.348	0.10067	-0.00561
23.35	0.10066	-0.00573
23.352	0.10064	-0.00585
23.354	0.10063	-0.00597
23.356	0.10062	-0.00608
23.358	0.10061	-0.00619
23.36	0.1006	-0.0063
23.362	0.10058	-0.0064
23.364	0.10057	-0.00651
23.366	0.10056	-0.00661
23.368	0.10054	-0.0067
23.37	0.10053	-0.0068
23.372	0.10052	-0.00689
23.374	0.1005	-0.00698
23.376	0.10049	-0.00706
23.378	0.10047	-0.00714
23.38	0.10046	-0.00722
23.382	0.10045	-0.0073
23.384	0.10043	-0.00737
23.386	0.10042	-0.00744
23.388	0.1004	-0.00751
23.39	0.10039	-0.00757
23.392	0.10037	-0.00763
23.394	0.10036	-0.00769
23.396	0.10034	-0.00774
23.398	0.10032	-0.00779
23.4	0.10031	-0.00784
23.402	0.10029	-0.00789
23.404	0.10028	-0.00793
23.406	0.10026	-0.00796
23.408	0.10025	-0.008
23.41	0.10023	-0.00803
23.412	0.10021	-0.00806
23.414	0.1002	-0.00808
23.416	0.10018	-0.0081
23.418	0.10016	-0.00812
23.42	0.10015	-0.00814
23.422	0.10013	-0.00815
23.424	0.10012	-0.00816
23.426	0.1001	-0.00816
23.428	0.10008	-0.00817
23.43	0.10007	-0.00816
23.432	0.10005	-0.00816
23.434	0.10003	-0.00815
23.436	0.10002	-0.00814
23.438	0.1	-0.00813
23.44	0.09999	-0.00811
23.442	0.09997	-0.00809
23.444	0.09995	-0.00806
23.446	0.09994	-0.00804
23.448	0.09992	-0.00801
23.45	0.0999	-0.00797
23.452	0.09989	-0.00794
23.454	0.09987	-0.0079
23.456	0.09986	-0.00785
23.458	0.09984	-0.00781
23.46	0.09983	-0.00776
23.462	0.09981	-0.00771
23.464	0.0998	-0.00765
23.466	0.09978	-0.0076
23.468	0.09976	-0.00753
23.47	0.09975	-0.00747
23.472	0.09973	-0.0074
23.474	0.09972	-0.00734
23.476	0.09971	-0.00726
23.478	0.09969	-0.00719
23.48	0.09968	-0.00711
23.482	0.09966	-0.00703
23.484	0.09965	-0.00695
23.486	0.09963	-0.00686
23.488	0.09962	-0.00677
23.49	0.09961	-0.00668
23.492	0.09959	-0.00659
23.494	0.09958	-0.0065
23.496	0.09957	-0.0064
23.498	0.09956	-0.0063
23.5	0.09954	-0.00619
23.502	0.09953	-0.00609
23.504	0.09952	-0.00598
23.506	0.09951	-0.00587
23.508	0.0995	-0.00576
23.51	0.09948	-0.00565
23.512	0.09947	-0.00553
23.514	0.09946	-0.00542
23.516	0.09945	-0.0053
23.518	0.09944	-0.00518
23.52	0.09943	-0.00505
23.522	0.09942	-0.00493
23.524	0.09941	-0.0048
23.526	0.0994	-0.00467
23.528	0.09939	-0.00454
23.53	0.09938	-0.00441
23.532	0.09937	-0.00428
23.534	0.09937	-0.00414
23.536	0.09936	-0.00401
23.538	0.09935	-0.00387
23.54	0.09934	-0.00373
23.542	0.09934	-0.00359
23.544	0.09933	-0.00345
23.546	0.09932	-0.00331
23.548	0.09931	-0.00317
23.55	0.09931	-0.00302
23.552	0.0993	-0.00288
23.554	0.0993	-0.00273
23.556	0.09929	-0.00259
23.558	0.09929	-0.00244
23.56	0.09928	-0.00229
23.562	0.09928	-0.00214
23.564	0.09927	-0.00199
23.566	0.09927	-0.00185
23.568	0.09927	-0.0017
23.57	0.09926	-0.00154
23.572	0.09926	-0.00139
23.574	0.09926	-0.00124
23.576	0.09925	-0.00109
23.578	0.09925	-0.00094
23.58	0.09925	-0.00079
23.582	0.09925	-0.00064
23.584	0.09925	-0.00049
23.586	0.09925	-0.00034
23.588	0.09925	-0.00018
23.59	0.09925	-0.00003
23.592	0.09925	0.00012
23.594	0.09925	0.00027
23.596	0.09925	0.00042
23.598	0.09925	0.00057
23.6	0.09925	0.00071
23.602	0.09925	0.00086
23.604	0.09925	0.00101
23.606	0.09926	0.00116
23.608	0.09926	0.0013
23.61	0.09926	0.00145
23.612	0.09926	0.00159
23.614	0.09927	0.00174
23.616	0.09927	0.00188
23.618	0.09928	0.00202
23.62	0.09928	0.00216
23.622	0.09928	0.0023
23.624	0.09929	0.00244
23.626	0.09929	0.00257
23.628	0.0993	0.00271
23.63	0.0993	0.00284
23.632	0.09931	0.00298
23.634	0.09932	0.00311
23.636	0.09932	0.00324
23.638	0.09933	0.00337
23.64	0.09934	0.00349
23.642	0.09934	0.00362
23.644	0.09935	0.00374
23.646	0.09936	0.00386
23.648	0.09937	0.00398
23.65	0.09937	0.0041
23.652	0.09938	0.00422
23.654	0.09939	0.00433
23.656	0.0994	0.00444
23.658	0.09941	0.00455
23.66	0.09942	0.00466
23.662	0.09943	0.00477
23.664	0.09944	0.00487
23.666	0.09945	0.00497
23.668	0.09946	0.00507
23.67	0.09947	0.00517
23.672	0.09948	0.00526
23.674	0.09949	0.00536
23.676	0.0995	0.00545
23.678	0.09951	0.00554
23.68	0.09952	0.00562
23.682	0.09953	0.0057
23.684	0.09954	0.00579
23.686	0.09956	0.00586
23.688	0.09957	0.00594
23.69	0.09958	0.00601
23.692	0.09959	0.00608
23.694	0.0996	0.00615
23.696	0.09962	0.00622
23.698	0.09963	0.00628
23.7	0.09964	0.00634
23.702	0.09965	0.0064
23.704	0.09967	0.00645
23.706	0.09968	0.00651
23.708	0.09969	0.00656
23.71	0.09971	0.0066
23.712	0.09972	0.00665
23.714	0.09973	0.00669
23.716	0.09975	0.00673
23.718	0.09976	0.00676
23.72	0.09977	0.0068
23.722	0.09979	0.00683
23.724	0.0998	0.00685
23.726	0.09981	0.00688
23.728	0.09983	0.0069
23.73	0.09984	0.00692
23.732	0.09986	0.00694
23.734	0.09987	0.00695
23.736	0.09988	0.00696
23.738	0.0999	0.00697
23.74	0.09991	0.00697
23.742	0.09993	0.00698
23.744	0.09994	0.00698
23.746	0.09995	0.00697
23.748	0.09997	0.00697
23.75	0.09998	0.00696
23.752	0.09999	0.00695
23.754	0.10001	0.00693
23.756	0.10002	0.00692
23.758	0.10004	0.0069
23.76	0.10005	0.00687
23.762	0.10006	0.00685
23.764	0.10008	0.00682
23.766	0.10009	0.00679
23.768	0.1001	0.00676
23.77	0.10012	0.00672
23.772	0.10013	0.00668
23.774	0.10014	0.00664
23.776	0.10016	0.0066
23.778	0.10017	0.00655
23.78	0.10018	0.0065
23.782	0.1002	0.00645
23.784	0.10021	0.0064
23.786	0.10022	0.00634
23.788	0.10024	0.00628
23.79	0.10025	0.00622
23.792	0.10026	0.00616
23.794	0.10027	0.00609
23.796	0.10028	0.00603
23.798	0.1003	0.00596
23.8	0.10031	0.00588
23.802	0.10032	0.00581
23.804	0.10033	0.00573
23.806	0.10034	0.00565
23.808	0.10035	0.00557
23.81	0.10037	0.00549
23.812	0.10038	0.0054
23.814	0.10039	0.00532
23.816	0.1004	0.00523
23.818	0.10041	0.00514
23.82	0.10042	0.00504
23.822	0.10043	0.00495
23.824	0.10044	0.00485
23.826	0.10045	0.00476
23.828	0.10046	0.00466
23.83	0.10047	0.00455
23.832	0.10048	0.00445
23.834	0.10048	0.00435
23.836	0.10049	0.00424
23.838	0.1005	0.00413
23.84	0.10051	0.00402
23.842	0.10052	0.00391
23.844	0.10052	0.0038
23.846	0.10053	0.00369
23.848	0.10054	0.00357
23.85	0.10055	0.00346
23.852	0.10055	0.00334
23.854	0.10056	0.00322
23.856	0.10057	0.0031
23.858	0.10057	0.00298
23.86	0.10058	0.00286
23.862	0.10058	0.00274
23.864	0.10059	0.00262
23.866	0.10059	0.00249
23.868	0.1006	0.00237
23.87	0.1006	0.00225
23.872	0.10061	0.00212
23.874	0.10061	0.00199
23.876	0.10062	0.00187
23.878	0.10062	0.00174
23.88	0.10062	0.00161
23.882	0.10063	0.00148
23.884	0.10063	0.00136
23.886	0.10063	0.00123
23.888	0.10063	0.0011
23.89	0.10064	0.00097
23.892	0.10064	0.00084
23.894	0.10064	0.00071
23.896	0.10064	0.00058
23.898	0.10064	0.00045
23.9	0.10064	0.00032
23.902	0.10064	0.00019
23.904	0.10064	0.00006
23.906	0.10064	-0.00006
23.908	0.10064	-0.00019
23.91	0.10064	-0.00032
23.912	0.10064	-0.00045
23.914	0.10064	-0.00058
23.916	0.10064	-0.0007
23.918	0.10064	-0.00083
23.92	0.10064	-0.00095
23.922	0.10063	-0.00108
23.924	0.10063	-0.0012
23.926	0.10063	-0.00133
23.928	0.10063	-0.00145
23.93	0.10062	-0.00157
23.932	0.10062	-0.00169
23.934	0.10062	-0.00181
23.936	0.10061	-0.00193
23.938	0.10061	-0.00205
23.94	0.1006	-0.00217
23.942	0.1006	-0.00228
23.944	0.1006	-0.0024
23.946	0.10059	-0.00251
23.948	0.10059	-0.00262
23.95	0.10058	-0.00274
23.952	0.10057	-0.00285
23.954	0.10057	-0.00295
23.956	0.10056	-0.00306
23.958	0.10056	-0.00317
23.96	0.10055	-0.00327
23.962	0.10054	-0.00337
23.964	0.10054	-0.00348
23.966	0.10053	-0.00358
23.968	0.10052	-0.00367
23.97	0.10051	-0.00377
23.972	0.10051	-0.00386
23.974	0.1005	-0.00396
23.976	0.10049	-0.00405
23.978	0.10048	-0.00414
23.98	0.10047	-0.00422
23.982	0.10047	-0.00431
23.984	0.10046	-0.00439
23.986	0.10045	-0.00448
23.988	0.10044	-0.00456
23.99	0.10043	-0.00463
23.992	0.10042	-0.00471
23.994	0.10041	-0.00478
23.996	0.1004	-0.00485
23.998	0.10039	-0.00492
24	0.10038	-0.00499
24.002	0.10037	-0.00506
24.004	0.10036	-0.00512
24.006	0.10035	-0.00518
24.008	0.10034	-0.00524
24.01	0.10033	-0.0053
24.012	0.10032	-0.00535
24.014	0.10031	-0.0054
24.016	0.1003	-0.00545
24.018	0.10029	-0.0055
24.02	0.10028	-0.00555
24.022	0.10027	-0.00559
24.024	0.10025	-0.00563
24.026	0.10024	-0.00567
24.028	0.10023	-0.00571
24.03	0.10022	-0.00574
24.032	0.10021	-0.00577
24.034	0.1002	-0.0058
24.036	0.10019	-0.00583
24.038	0.10017	-0.00585
24.04	0.10016	-0.00587
24.042	0.10015	-0.00589
24.044	0.10014	-0.00591
24.046	0.10013	-0.00592
24.048	0.10011	-0.00594
24.05	0.1001	-0.00595
24.052	0.10009	-0.00595
24.054	0.10008	-0.00596
24.056	0.10007	-0.00596
24.058	0.10006	-0.00596
24.06	0.10004	-0.00596
24.062	0.10003	-0.00596
24.064	0.10002	-0.00595
24.066	0.10001	-0.00594
24.068	0.1	-0.00593
24.07	0.09998	-0.00591
24.072	0.09997	-0.0059
24.074	0.09996	-0.00588
24.076	0.09995	-0.00586
24.078	0.09994	-0.00584
24.08	0.09993	-0.00581
24.082	0.09991	-0.00578
24.084	0.0999	-0.00575
24.086	0.09989	-0.00572
24.088	0.09988	-0.00569
24.09	0.09987	-0.00565
24.092	0.09986	-0.00561
24.094	0.09985	-0.00557
24.096	0.09983	-0.00553
24.098	0.09982	-0.00548
24.1	0.09981	-0.00543
24.102	0.0998	-0.00538
24.104	0.09979	-0.00533
24.106	0.09978	-0.00528
24.108	0.09977	-0.00522
24.11	0.09976	-0.00517
24.112	0.09975	-0.00511
24.114	0.09974	-0.00505
24.116	0.09973	-0.00498
24.118	0.09972	-0.00492
24.12	0.09971	-0.00485
24.122	0.0997	-0.00478
24.124	0.09969	-0.00471
24.126	0.09968	-0.00464
24.128	0.09967	-0.00456
24.13	0.09966	-0.00449
24.132	0.09965	-0.00441
24.134	0.09964	-0.00433
24.136	0.09964	-0.00425
24.138	0.09963	-0.00417
24.14	0.09962	-0.00409
24.142	0.09961	-0.004
24.144	0.0996	-0.00392
24.146	0.0996	-0.00383
24.148	0.09959	-0.00374
24.15	0.09958	-0.00365
24.152	0.09957	-0.00356
24.154	0.09957	-0.00346
24.156	0.09956	-0.00337
24.158	0.09955	-0.00327
24.16	0.09955	-0.00318
24.162	0.09954	-0.00308
24.164	0.09953	-0.00298
24.166	0.09953	-0.00288
24.168	0.09952	-0.00278
24.17	0.09952	-0.00268
24.172	0.09951	-0.00258
24.174	0.09951	-0.00247
24.176	0.0995	-0.00237
24.178	0.0995	-0.00227
24.18	0.09949	-0.00216
24.182	0.09949	-0.00205
24.184	0.09949	-0.00195
24.186	0.09948	-0.00184
24.188	0.09948	-0.00173
24.19	0.09947	-0.00163
24.192	0.09947	-0.00152
24.194	0.09947	-0.00141
24.196	0.09947	-0.0013
24.198	0.09946	-0.00119
24.2	0.09946	-0.00108
24.202	0.09946	-0.00097
24.204	0.09946	-0.00086
24.206	0.09946	-0.00075
24.208	0.09945	-0.00064
24.21	0.09945	-0.00053
24.212	0.09945	-0.00042
24.214	0.09945	-0.00031
24.216	0.09945	-0.0002
24.218	0.09945	-0.00009
24.22	0.09945	0.00002
24.222	0.09945	0.00013
24.224	0.09945	0.00024
24.226	0.09945	0.00035
24.228	0.09945	0.00046
24.23	0.09945	0.00057
24.232	0.09945	0.00068
24.234	0.09946	0.00079
24.236	0.09946	0.00089
24.238	0.09946	0.001
24.24	0.09946	0.0011
24.242	0.09946	0.00121
24.244	0.09947	0.00131
24.246	0.09947	0.00142
24.248	0.09947	0.00152
24.25	0.09948	0.00162
24.252	0.09948	0.00172
24.254	0.09948	0.00182
24.256	0.09949	0.00192
24.258	0.09949	0.00202
24.26	0.09949	0.00212
24.262	0.0995	0.00222
24.264	0.0995	0.00231
24.266	0.09951	0.00241
24.268	0.09951	0.0025
24.27	0.09952	0.00259
24.272	0.09952	0.00268
24.274	0.09953	0.00277
24.276	0.09953	0.00286
24.278	0.09954	0.00295
24.28	0.09955	0.00303
24.282	0.09955	0.00312
24.284	0.09956	0.0032
24.286	0.09956	0.00328
24.288	0.09957	0.00336
24.29	0.09958	0.00344
24.292	0.09959	0.00351
24.294	0.09959	0.00359
24.296	0.0996	0.00366
24.298	0.09961	0.00373
24.3	0.09961	0.00381
24.302	0.09962	0.00387
24.304	0.09963	0.00394
24.306	0.09964	0.00401
24.308	0.09965	0.00407
24.31	0.09965	0.00413
24.312	0.09966	0.00419
24.314	0.09967	0.00425
24.316	0.09968	0.00431
24.318	0.09969	0.00436
24.32	0.0997	0.00441
24.322	0.09971	0.00446
24.324	0.09971	0.00451
24.326	0.09972	0.00456
24.328	0.09973	0.00461
24.33	0.09974	0.00465
24.332	0.09975	0.00469
24.334	0.09976	0.00473
24.336	0.09977	0.00477
24.338	0.09978	0.0048
24.34	0.09979	0.00484
24.342	0.0998	0.00487
24.344	0.09981	0.0049
24.346	0.09982	0.00492
24.348	0.09983	0.00495
24.35	0.09984	0.00497
24.352	0.09985	0.00499
24.354	0.09986	0.00501
24.356	0.09987	0.00503
24.358	0.09988	0.00505
24.36	0.09989	0.00506
24.362	0.0999	0.00507
24.364	0.09991	0.00508
24.366	0.09992	0.00509
24.368	0.09993	0.00509
24.37	0.09994	0.00509
24.372	0.09995	0.00509
24.374	0.09996	0.00509
24.376	0.09997	0.00509
24.378	0.09998	0.00508
24.38	0.09999	0.00508
24.382	0.1	0.00507
24.384	0.10001	0.00506
24.386	0.10002	0.00504
24.388	0.10003	0.00503
24.39	0.10004	0.00501
24.392	0.10005	0.00499
24.394	0.10006	0.00497
24.396	0.10007	0.00495
24.398	0.10008	0.00492
24.4	0.10009	0.0049
24.402	0.1001	0.00487
24.404	0.10011	0.00484
24.406	0.10012	0.0048
24.408	0.10013	0.00477
24.41	0.10014	0.00473
24.412	0.10015	0.00469
24.414	0.10016	0.00465
24.416	0.10017	0.00461
24.418	0.10018	0.00457
24.42	0.10019	0.00452
24.422	0.10019	0.00448
24.424	0.1002	0.00443
24.426	0.10021	0.00438
24.428	0.10022	0.00433
24.43	0.10023	0.00427
24.432	0.10024	0.00422
24.434	0.10025	0.00416
24.436	0.10025	0.0041
24.438	0.10026	0.00404
24.44	0.10027	0.00398
24.442	0.10028	0.00392
24.444	0.10029	0.00385
24.446	0.10029	0.00379
24.448	0.1003	0.00372
24.45	0.10031	0.00365
24.452	0.10032	0.00358
24.454	0.10032	0.00351
24.456	0.10033	0.00344
24.458	0.10034	0.00337
24.46	0.10034	0.00329
24.462	0.10035	0.00322
24.464	0.10036	0.00314
24.466	0.10036	0.00306
24.468	0.10037	0.00298
24.47	0.10037	0.0029
24.472	0.10038	0.00282
24.474	0.10039	0.00274
24.476	0.10039	0.00265
24.478	0.1004	0.00257
24.48	0.1004	0.00249
24.482	0.10041	0.0024
24.484	0.10041	0.00231
24.486	0.10042	0.00223
24.488	0.10042	0.00214
24.49	0.10042	0.00205
24.492	0.10043	0.00196
24.494	0.10043	0.00187
24.496	0.10044	0.00178
24.498	0.10044	0.00169
24.5	0.10044	0.0016
24.502	0.10045	0.00151
24.504	0.10045	0.00141
24.506	0.10045	0.00132
24.508	0.10045	0.00123
24.51	0.10046	0.00114
24.512	0.10046	0.00104
24.514	0.10046	0.00095
24.516	0.10046	0.00085
24.518	0.10046	0.00076
24.52	0.10047	0.00067
24.522	0.10047	0.00057
24.524	0.10047	0.00048
24.526	0.10047	0.00038
24.528	0.10047	0.00029
24.53	0.10047	0.00019
24.532	0.10047	0.0001
24.534	0.10047	0.00001
24.536	0.10047	-0.00009
24.538	0.10047	-0.00018
24.54	0.10047	-0.00028
24.542	0.10047	-0.00037
24.544	0.10047	-0.00046
24.546	0.10047	-0.00055
24.548	0.10047	-0.00065
24.55	0.10046	-0.00074
24.552	0.10046	-0.00083
24.554	0.10046	-0.00092
24.556	0.10046	-0.00101
24.558	0.10046	-0.0011
24.56	0.10045	-0.00119
24.562	0.10045	-0.00128
24.564	0.10045	-0.00136
24.566	0.10045	-0.00145
24.568	0.10044	-0.00154
24.57	0.10044	-0.00162
24.572	0.10044	-0.0017
24.574	0.10043	-0.00179
24.576	0.10043	-0.00187
24.578	0.10043	-0.00195
24.58	0.10042	-0.00203
24.582	0.10042	-0.00211
24.584	0.10041	-0.00219
24.586	0.10041	-0.00227
24.588	0.1004	-0.00235
24.59	0.1004	-0.00242
24.592	0.10039	-0.0025
24.594	0.10039	-0.00257
24.596	0.10038	-0.00264
24.598	0.10038	-0.00271
24.6	0.10037	-0.00278
24.602	0.10037	-0.00285
24.604	0.10036	-0.00292
24.606	0.10036	-0.00298
24.608	0.10035	-0.00305
24.61	0.10034	-0.00311
24.612	0.10034	-0.00317
24.614	0.10033	-0.00323
24.616	0.10032	-0.00329
24.618	0.10032	-0.00335
24.62	0.10031	-0.00341
24.622	0.1003	-0.00346
24.624	0.1003	-0.00352
24.626	0.10029	-0.00357
24.628	0.10028	-0.00362
24.63	0.10028	-0.00367
24.632	0.10027	-0.00371
24.634	0.10026	-0.00376
24.636	0.10025	-0.0038
24.638	0.10025	-0.00385
24.64	0.10024	-0.00389
24.642	0.10023	-0.00392
24.644	0.10022	-0.00396
24.646	0.10021	-0.004
24.648	0.10021	-0.00403
24.65	0.1002	-0.00406
24.652	0.10019	-0.0041
24.654	0.10018	-0.00412
24.656	0.10017	-0.00415
24.658	0.10017	-0.00418
24.66	0.10016	-0.0042
24.662	0.10015	-0.00422
24.664	0.10014	-0.00424
24.666	0.10013	-0.00426
24.668	0.10012	-0.00428
24.67	0.10011	-0.00429
24.672	0.10011	-0.00431
24.674	0.1001	-0.00432
24.676	0.10009	-0.00433
24.678	0.10008	-0.00434
24.68	0.10007	-0.00434
24.682	0.10006	-0.00435
24.684	0.10005	-0.00435
24.686	0.10005	-0.00435
24.688	0.10004	-0.00435
24.69	0.10003	-0.00435
24.692	0.10002	-0.00435
24.694	0.10001	-0.00434
24.696	0.1	-0.00433
24.698	0.09999	-0.00432
24.7	0.09998	-0.00431
24.702	0.09998	-0.0043
24.704	0.09997	-0.00429
24.706	0.09996	-0.00427
24.708	0.09995	-0.00425
24.71	0.09994	-0.00423
24.712	0.09993	-0.00421
24.714	0.09992	-0.00419
24.716	0.09992	-0.00417
24.718	0.09991	-0.00414
24.72	0.0999	-0.00411
24.722	0.09989	-0.00408
24.724	0.09988	-0.00405
24.726	0.09988	-0.00402
24.728	0.09987	-0.00399
24.73	0.09986	-0.00395
24.732	0.09985	-0.00391
24.734	0.09984	-0.00388
24.736	0.09984	-0.00384
24.738	0.09983	-0.0038
24.74	0.09982	-0.00375
24.742	0.09981	-0.00371
24.744	0.09981	-0.00366
24.746	0.0998	-0.00362
24.748	0.09979	-0.00357
24.75	0.09978	-0.00352
24.752	0.09978	-0.00347
24.754	0.09977	-0.00342
24.756	0.09976	-0.00336
24.758	0.09976	-0.00331
24.76	0.09975	-0.00325
24.762	0.09974	-0.0032
24.764	0.09974	-0.00314
24.766	0.09973	-0.00308
24.768	0.09973	-0.00302
24.77	0.09972	-0.00296
24.772	0.09971	-0.00289
24.774	0.09971	-0.00283
24.776	0.0997	-0.00277
24.778	0.0997	-0.0027
24.78	0.09969	-0.00263
24.782	0.09969	-0.00257
24.784	0.09968	-0.0025
24.786	0.09968	-0.00243
24.788	0.09967	-0.00236
24.79	0.09967	-0.00229
24.792	0.09966	-0.00222
24.794	0.09966	-0.00214
24.796	0.09965	-0.00207
24.798	0.09965	-0.002
24.8	0.09965	-0.00192
24.802	0.09964	-0.00185
24.804	0.09964	-0.00177
24.806	0.09964	-0.0017
24.808	0.09963	-0.00162
24.81	0.09963	-0.00154
24.812	0.09963	-0.00147
24.814	0.09962	-0.00139
24.816	0.09962	-0.00131
24.818	0.09962	-0.00123
24.82	0.09962	-0.00115
24.822	0.09961	-0.00107
24.824	0.09961	-0.00099
24.826	0.09961	-0.00091
24.828	0.09961	-0.00083
24.83	0.09961	-0.00075
24.832	0.0996	-0.00067
24.834	0.0996	-0.00059
24.836	0.0996	-0.00051
24.838	0.0996	-0.00043
24.84	0.0996	-0.00035
24.842	0.0996	-0.00027
