Time	x1	x2
1.934	0.06535	0.17444
1.936	0.06571	0.18098
1.938	0.06608	0.18743
1.94	0.06646	0.1938
1.942	0.06685	0.20007
1.944	0.06726	0.20626
1.946	0.06768	0.21234
1.948	0.06811	0.21833
1.95	0.06855	0.22423
1.952	0.069	0.23002
1.954	0.06947	0.2357
1.956	0.06995	0.24129
1.958	0.07044	0.24676
1.96	0.07093	0.25212
1.962	0.07144	0.25738
1.964	0.07196	0.26252
1.966	0.07249	0.26754
1.968	0.07303	0.27245
1.97	0.07358	0.27724
1.972	0.07414	0.2819
1.974	0.07471	0.28645
1.976	0.07529	0.29087
1.978	0.07587	0.29517
1.98	0.07647	0.29934
1.982	0.07707	0.30339
1.984	0.07768	0.3073
1.986	0.0783	0.31108
1.988	0.07893	0.31473
1.99	0.07956	0.31825
1.992	0.0802	0.32164
1.994	0.08085	0.32489
1.996	0.0815	0.328
1.998	0.08216	0.33097
2	0.08282	0.33381
2.002	0.08349	0.33651
2.004	0.08417	0.33907
2.006	0.08485	0.34148
2.008	0.08553	0.34376
2.01	0.08622	0.3459
2.012	0.08692	0.34789
2.014	0.08762	0.34974
2.016	0.08832	0.35144
2.018	0.08902	0.353
2.02	0.08973	0.35442
2.022	0.09044	0.35569
2.024	0.09115	0.35682
2.026	0.09187	0.35781
2.028	0.09258	0.35864
2.03	0.0933	0.35934
2.032	0.09402	0.35989
2.034	0.09474	0.36029
2.036	0.09546	0.36055
2.038	0.09618	0.36066
2.04	0.0969	0.36063
2.042	0.09763	0.36046
2.044	0.09835	0.36014
2.046	0.09907	0.35968
2.048	0.09978	0.35908
2.05	0.1005	0.35833
2.052	0.10122	0.35744
2.054	0.10193	0.35641
2.056	0.10264	0.35525
2.058	0.10335	0.35394
2.06	0.10406	0.35249
2.062	0.10476	0.3509
2.064	0.10546	0.34918
2.066	0.10616	0.34732
2.068	0.10685	0.34533
2.07	0.10754	0.3432
2.072	0.10822	0.34094
2.074	0.1089	0.33855
2.076	0.10958	0.33602
2.078	0.11025	0.33337
2.08	0.11091	0.33059
2.082	0.11157	0.32769
2.084	0.11222	0.32465
2.086	0.11287	0.3215
2.088	0.11351	0.31822
2.09	0.11414	0.31482
2.092	0.11477	0.31131
2.094	0.11539	0.30767
2.096	0.116	0.30392
2.098	0.1166	0.30006
2.1	0.1172	0.29608
2.102	0.11779	0.29199
2.104	0.11837	0.2878
2.106	0.11894	0.2835
2.108	0.1195	0.27909
2.11	0.12005	0.27458
2.112	0.1206	0.26997
2.114	0.12113	0.26526
2.116	0.12166	0.26046
2.118	0.12218	0.25556
2.12	0.12268	0.25057
2.122	0.12318	0.24548
2.124	0.12366	0.24031
2.126	0.12414	0.23506
2.128	0.1246	0.22972
2.13	0.12506	0.2243
2.132	0.1255	0.2188
2.134	0.12593	0.21322
2.136	0.12635	0.20757
2.138	0.12676	0.20185
2.14	0.12716	0.19606
2.142	0.12755	0.19021
2.144	0.12792	0.18428
2.146	0.12828	0.1783
2.148	0.12863	0.17226
2.15	0.12897	0.16616
2.152	0.1293	0.16
2.154	0.12961	0.1538
2.156	0.12991	0.14755
2.158	0.1302	0.14124
2.16	0.13048	0.1349
2.162	0.13074	0.12851
2.164	0.13099	0.12209
2.166	0.13123	0.11563
2.168	0.13146	0.10914
2.17	0.13167	0.10261
2.172	0.13187	0.09606
2.174	0.13205	0.08948
2.176	0.13222	0.08288
2.178	0.13238	0.07626
2.18	0.13253	0.06962
2.182	0.13266	0.06297
2.184	0.13278	0.05631
2.186	0.13289	0.04963
2.188	0.13298	0.04295
2.19	0.13306	0.03627
2.192	0.13312	0.02959
2.194	0.13318	0.0229
2.196	0.13322	0.01623
2.198	0.13324	0.00955
2.2	0.13325	0.00289
2.202	0.13325	-0.00376
2.204	0.13324	-0.01039
2.206	0.13321	-0.01701
2.208	0.13317	-0.02361
2.21	0.13312	-0.03019
2.212	0.13305	-0.03674
2.214	0.13297	-0.04326
2.216	0.13288	-0.04975
2.218	0.13277	-0.05621
2.22	0.13265	-0.06263
2.222	0.13252	-0.06902
2.224	0.13238	-0.07537
2.226	0.13222	-0.08167
2.228	0.13205	-0.08793
2.23	0.13187	-0.09414
2.232	0.13167	-0.1003
2.234	0.13147	-0.1064
2.236	0.13125	-0.11246
2.238	0.13102	-0.11845
2.24	0.13077	-0.12439
2.242	0.13052	-0.13026
2.244	0.13025	-0.13608
2.246	0.12998	-0.14182
2.248	0.12969	-0.1475
2.25	0.12939	-0.1531
2.252	0.12907	-0.15864
2.254	0.12875	-0.1641
2.256	0.12842	-0.16948
2.258	0.12807	-0.17479
2.26	0.12772	-0.18001
2.262	0.12735	-0.18515
2.264	0.12698	-0.19021
2.266	0.12659	-0.19518
2.268	0.1262	-0.20007
2.27	0.12579	-0.20486
2.272	0.12538	-0.20956
2.274	0.12495	-0.21417
2.276	0.12452	-0.21869
2.278	0.12408	-0.22311
2.28	0.12363	-0.22743
2.282	0.12317	-0.23165
2.284	0.1227	-0.23577
2.286	0.12223	-0.23979
2.288	0.12174	-0.2437
2.29	0.12125	-0.24751
2.292	0.12075	-0.25121
2.294	0.12025	-0.2548
2.296	0.11973	-0.25829
2.298	0.11921	-0.26166
2.3	0.11869	-0.26493
2.302	0.11815	-0.26808
2.304	0.11762	-0.27112
2.306	0.11707	-0.27404
2.308	0.11652	-0.27685
2.31	0.11596	-0.27954
2.312	0.1154	-0.28212
2.314	0.11483	-0.28457
2.316	0.11426	-0.28691
2.318	0.11369	-0.28913
2.32	0.11311	-0.29123
2.322	0.11252	-0.29321
2.324	0.11193	-0.29506
2.326	0.11134	-0.2968
2.328	0.11075	-0.29841
2.33	0.11015	-0.29991
2.332	0.10955	-0.30127
2.334	0.10894	-0.30252
2.336	0.10834	-0.30364
2.338	0.10773	-0.30464
2.34	0.10712	-0.30551
2.342	0.10651	-0.30626
2.344	0.10589	-0.30689
2.346	0.10528	-0.30739
2.348	0.10466	-0.30777
2.35	0.10405	-0.30803
2.352	0.10343	-0.30816
2.354	0.10282	-0.30817
2.356	0.1022	-0.30805
2.358	0.10158	-0.30782
2.36	0.10097	-0.30746
2.362	0.10035	-0.30697
2.364	0.09974	-0.30637
2.366	0.09913	-0.30565
2.368	0.09852	-0.3048
2.37	0.09791	-0.30383
2.372	0.0973	-0.30275
2.374	0.0967	-0.30154
2.376	0.0961	-0.30022
2.378	0.0955	-0.29878
2.38	0.0949	-0.29723
2.382	0.09431	-0.29555
2.384	0.09372	-0.29377
2.386	0.09313	-0.29187
2.388	0.09255	-0.28985
2.39	0.09197	-0.28773
2.392	0.0914	-0.28549
2.394	0.09083	-0.28315
2.396	0.09027	-0.28069
2.398	0.08971	-0.27813
2.4	0.08916	-0.27547
2.402	0.08861	-0.27269
2.404	0.08807	-0.26982
2.406	0.08753	-0.26684
2.408	0.087	-0.26376
2.41	0.08647	-0.26059
2.412	0.08596	-0.25731
2.414	0.08544	-0.25394
2.416	0.08494	-0.25047
2.418	0.08444	-0.24691
2.42	0.08395	-0.24326
2.422	0.08347	-0.23952
2.424	0.08299	-0.23569
2.426	0.08253	-0.23178
2.428	0.08207	-0.22778
2.43	0.08162	-0.2237
2.432	0.08117	-0.21953
2.434	0.08074	-0.21529
2.436	0.08031	-0.21097
2.438	0.07989	-0.20657
2.44	0.07949	-0.2021
2.442	0.07909	-0.19756
2.444	0.0787	-0.19294
2.446	0.07831	-0.18826
2.448	0.07794	-0.18352
2.45	0.07758	-0.17871
2.452	0.07723	-0.17383
2.454	0.07688	-0.1689
2.456	0.07655	-0.16391
2.458	0.07623	-0.15887
2.46	0.07592	-0.15377
2.462	0.07561	-0.14862
2.464	0.07532	-0.14342
2.466	0.07504	-0.13818
2.468	0.07477	-0.13289
2.47	0.07451	-0.12755
2.472	0.07426	-0.12218
2.474	0.07402	-0.11677
2.476	0.07379	-0.11132
2.478	0.07358	-0.10584
2.48	0.07337	-0.10033
2.482	0.07317	-0.09479
2.484	0.07299	-0.08922
2.486	0.07282	-0.08363
2.488	0.07266	-0.07801
2.49	0.0725	-0.07238
2.492	0.07237	-0.06673
2.494	0.07224	-0.06106
2.496	0.07212	-0.05538
2.498	0.07202	-0.04969
2.5	0.07192	-0.04399
2.502	0.07184	-0.03828
2.504	0.07177	-0.03257
2.506	0.07171	-0.02686
2.508	0.07166	-0.02115
2.51	0.07163	-0.01544
2.512	0.0716	-0.00974
2.514	0.07159	-0.00404
2.516	0.07158	0.00164
2.518	0.07159	0.00732
2.52	0.07161	0.01298
2.522	0.07165	0.01862
2.524	0.07169	0.02424
2.526	0.07174	0.02985
2.528	0.07181	0.03543
2.53	0.07188	0.04098
2.532	0.07197	0.04651
2.534	0.07207	0.052
2.536	0.07218	0.05747
2.538	0.0723	0.0629
2.54	0.07243	0.0683
2.542	0.07257	0.07366
2.544	0.07273	0.07897
2.546	0.07289	0.08425
2.548	0.07306	0.08948
2.55	0.07325	0.09467
2.552	0.07344	0.0998
2.554	0.07365	0.10489
2.556	0.07386	0.10992
2.558	0.07409	0.11491
2.56	0.07432	0.11983
2.562	0.07456	0.1247
2.564	0.07482	0.1295
2.566	0.07508	0.13425
2.568	0.07536	0.13893
2.57	0.07564	0.14355
2.572	0.07593	0.1481
2.574	0.07623	0.15259
2.576	0.07654	0.157
2.578	0.07686	0.16134
2.58	0.07719	0.16561
2.582	0.07752	0.16981
2.584	0.07786	0.17392
2.586	0.07822	0.17796
2.588	0.07858	0.18192
2.59	0.07894	0.1858
2.592	0.07932	0.1896
2.594	0.0797	0.19332
2.596	0.08009	0.19695
2.598	0.08049	0.20049
2.6	0.08089	0.20395
2.602	0.08131	0.20732
2.604	0.08172	0.2106
2.606	0.08215	0.21379
2.608	0.08258	0.21688
2.61	0.08302	0.21989
2.612	0.08346	0.2228
2.614	0.08391	0.22561
2.616	0.08436	0.22833
2.618	0.08482	0.23095
2.62	0.08528	0.23348
2.622	0.08575	0.23591
2.624	0.08623	0.23823
2.626	0.08671	0.24046
2.628	0.08719	0.24259
2.63	0.08768	0.24461
2.632	0.08817	0.24654
2.634	0.08866	0.24836
2.636	0.08916	0.25008
2.638	0.08966	0.2517
2.64	0.09017	0.25321
2.642	0.09068	0.25461
2.644	0.09119	0.25592
2.646	0.0917	0.25712
2.648	0.09222	0.25821
2.65	0.09273	0.2592
2.652	0.09325	0.26008
2.654	0.09377	0.26086
2.656	0.0943	0.26153
2.658	0.09482	0.26209
2.66	0.09534	0.26255
2.662	0.09587	0.2629
2.664	0.0964	0.26315
2.666	0.09692	0.26329
2.668	0.09745	0.26333
2.67	0.09798	0.26326
2.672	0.0985	0.26309
2.674	0.09903	0.26281
2.676	0.09955	0.26242
2.678	0.10008	0.26194
2.68	0.1006	0.26135
2.682	0.10112	0.26065
2.684	0.10164	0.25985
2.686	0.10216	0.25896
2.688	0.10268	0.25795
2.69	0.10319	0.25685
2.692	0.10371	0.25565
2.694	0.10422	0.25435
2.696	0.10472	0.25295
2.698	0.10523	0.25145
2.7	0.10573	0.24985
2.702	0.10623	0.24816
2.704	0.10672	0.24637
2.706	0.10721	0.24448
2.708	0.1077	0.2425
2.71	0.10818	0.24043
2.712	0.10866	0.23827
2.714	0.10914	0.23602
2.716	0.10961	0.23367
2.718	0.11007	0.23124
2.72	0.11053	0.22872
2.722	0.11098	0.22611
2.724	0.11143	0.22342
2.726	0.11188	0.22065
2.728	0.11232	0.21779
2.73	0.11275	0.21485
2.732	0.11318	0.21183
2.734	0.1136	0.20873
2.736	0.11401	0.20556
2.738	0.11442	0.20231
2.74	0.11482	0.19898
2.742	0.11521	0.19558
2.744	0.1156	0.19211
2.746	0.11598	0.18857
2.748	0.11636	0.18497
2.75	0.11672	0.18129
2.752	0.11708	0.17755
2.754	0.11743	0.17375
2.756	0.11778	0.16988
2.758	0.11811	0.16596
2.76	0.11844	0.16198
2.762	0.11876	0.15793
2.764	0.11907	0.15384
2.766	0.11938	0.14969
2.768	0.11967	0.14549
2.77	0.11996	0.14124
2.772	0.12024	0.13694
2.774	0.12051	0.1326
2.776	0.12077	0.12821
2.778	0.12102	0.12378
2.78	0.12126	0.11931
2.782	0.1215	0.1148
2.784	0.12172	0.11025
2.786	0.12194	0.10567
2.788	0.12214	0.10106
2.79	0.12234	0.09641
2.792	0.12253	0.09174
2.794	0.12271	0.08703
2.796	0.12288	0.0823
2.798	0.12304	0.07755
2.8	0.12319	0.07278
2.802	0.12333	0.06799
2.804	0.12346	0.06318
2.806	0.12358	0.05835
2.808	0.12369	0.05351
2.81	0.12379	0.04866
2.812	0.12389	0.0438
2.814	0.12397	0.03893
2.816	0.12404	0.03406
2.818	0.12411	0.02918
2.82	0.12416	0.0243
2.822	0.1242	0.01942
2.824	0.12424	0.01454
2.826	0.12426	0.00967
2.828	0.12428	0.0048
2.83	0.12428	-0.00006
2.832	0.12428	-0.00491
2.834	0.12426	-0.00975
2.836	0.12424	-0.01458
2.838	0.1242	-0.01939
2.84	0.12416	-0.02418
2.842	0.12411	-0.02895
2.844	0.12404	-0.03371
2.846	0.12397	-0.03844
2.848	0.12389	-0.04314
2.85	0.1238	-0.04782
2.852	0.1237	-0.05247
2.854	0.12359	-0.05709
2.856	0.12347	-0.06168
2.858	0.12334	-0.06623
2.86	0.12321	-0.07075
2.862	0.12306	-0.07523
2.864	0.1229	-0.07967
2.866	0.12274	-0.08407
2.868	0.12257	-0.08843
2.87	0.12239	-0.09274
2.872	0.1222	-0.09701
2.874	0.122	-0.10123
2.876	0.12179	-0.10541
2.878	0.12158	-0.10953
2.88	0.12135	-0.1136
2.882	0.12112	-0.11761
2.884	0.12088	-0.12158
2.886	0.12064	-0.12548
2.888	0.12038	-0.12933
2.89	0.12012	-0.13312
2.892	0.11985	-0.13684
2.894	0.11957	-0.14051
2.896	0.11929	-0.14411
2.898	0.119	-0.14765
2.9	0.1187	-0.15112
2.902	0.11839	-0.15452
2.904	0.11808	-0.15785
2.906	0.11776	-0.16112
2.908	0.11743	-0.16431
2.91	0.1171	-0.16744
2.912	0.11676	-0.17048
2.914	0.11642	-0.17346
2.916	0.11607	-0.17636
2.918	0.11572	-0.17918
2.92	0.11535	-0.18193
2.922	0.11499	-0.1846
2.924	0.11462	-0.18718
2.926	0.11424	-0.18969
2.928	0.11386	-0.19212
2.93	0.11347	-0.19447
2.932	0.11308	-0.19673
2.934	0.11268	-0.19891
2.936	0.11228	-0.20101
2.938	0.11188	-0.20302
2.94	0.11147	-0.20495
2.942	0.11106	-0.20679
2.944	0.11064	-0.20855
2.946	0.11023	-0.21021
2.948	0.1098	-0.21179
2.95	0.10938	-0.21329
2.952	0.10895	-0.21469
2.954	0.10852	-0.21601
2.956	0.10809	-0.21724
2.958	0.10765	-0.21837
2.96	0.10721	-0.21942
2.962	0.10677	-0.22038
2.964	0.10633	-0.22125
2.966	0.10589	-0.22203
2.968	0.10544	-0.22272
2.97	0.105	-0.22332
2.972	0.10455	-0.22382
2.974	0.1041	-0.22424
2.976	0.10365	-0.22457
2.978	0.1032	-0.2248
2.98	0.10275	-0.22495
2.982	0.1023	-0.22501
2.984	0.10185	-0.22497
2.986	0.1014	-0.22485
2.988	0.10096	-0.22464
2.99	0.10051	-0.22433
2.992	0.10006	-0.22394
2.994	0.09961	-0.22346
2.996	0.09916	-0.22289
2.998	0.09872	-0.22223
3	0.09828	-0.22149
3.002	0.09783	-0.22066
3.004	0.09739	-0.21974
3.006	0.09695	-0.21874
3.008	0.09652	-0.21765
3.01	0.09608	-0.21647
3.012	0.09565	-0.21522
3.014	0.09522	-0.21387
3.016	0.0948	-0.21245
3.018	0.09437	-0.21094
3.02	0.09395	-0.20936
3.022	0.09354	-0.20769
3.024	0.09312	-0.20594
3.026	0.09271	-0.20411
3.028	0.09231	-0.20221
3.03	0.0919	-0.20023
3.032	0.0915	-0.19817
3.034	0.09111	-0.19604
3.036	0.09072	-0.19383
3.038	0.09034	-0.19155
3.04	0.08995	-0.1892
3.042	0.08958	-0.18677
3.044	0.08921	-0.18428
3.046	0.08884	-0.18172
3.048	0.08848	-0.17909
3.05	0.08813	-0.1764
3.052	0.08778	-0.17364
3.054	0.08743	-0.17081
3.056	0.08709	-0.16793
3.058	0.08676	-0.16498
3.06	0.08643	-0.16197
3.062	0.08611	-0.1589
3.064	0.0858	-0.15578
3.066	0.08549	-0.1526
3.068	0.08519	-0.14937
3.07	0.08489	-0.14608
3.072	0.0846	-0.14274
3.074	0.08432	-0.13935
3.076	0.08404	-0.13591
3.078	0.08378	-0.13242
3.08	0.08351	-0.12889
3.082	0.08326	-0.12531
3.084	0.08301	-0.12169
3.086	0.08277	-0.11803
3.088	0.08254	-0.11433
3.09	0.08232	-0.11059
3.092	0.0821	-0.10682
3.094	0.08189	-0.10301
3.096	0.08169	-0.09916
3.098	0.08149	-0.09528
3.1	0.08131	-0.09138
3.102	0.08113	-0.08744
3.104	0.08096	-0.08348
3.106	0.08079	-0.07949
3.108	0.08064	-0.07548
3.11	0.08049	-0.07145
3.112	0.08035	-0.06739
3.114	0.08022	-0.06332
3.116	0.0801	-0.05923
3.118	0.07999	-0.05512
3.12	0.07988	-0.051
3.122	0.07978	-0.04687
3.124	0.07969	-0.04273
3.126	0.07961	-0.03857
3.128	0.07954	-0.03442
3.13	0.07947	-0.03025
3.132	0.07942	-0.02609
3.134	0.07937	-0.02192
3.136	0.07933	-0.01775
3.138	0.0793	-0.01358
3.14	0.07927	-0.00941
3.142	0.07926	-0.00525
3.144	0.07925	-0.00109
3.146	0.07926	0.00305
3.148	0.07927	0.00719
3.15	0.07928	0.01132
3.152	0.07931	0.01543
3.154	0.07935	0.01953
3.156	0.07939	0.02362
3.158	0.07944	0.02768
3.16	0.0795	0.03173
3.162	0.07957	0.03575
3.164	0.07964	0.03976
3.166	0.07973	0.04374
3.168	0.07982	0.04769
3.17	0.07992	0.05162
3.172	0.08002	0.05552
3.174	0.08014	0.05939
3.176	0.08026	0.06322
3.178	0.08039	0.06703
3.18	0.08053	0.0708
3.182	0.08067	0.07453
3.184	0.08083	0.07823
3.186	0.08099	0.08189
3.188	0.08116	0.08551
3.19	0.08133	0.08908
3.192	0.08151	0.09262
3.194	0.0817	0.09611
3.196	0.0819	0.09955
3.198	0.0821	0.10295
3.2	0.08231	0.1063
3.202	0.08252	0.1096
3.204	0.08275	0.11285
3.206	0.08297	0.11605
3.208	0.08321	0.1192
3.21	0.08345	0.12229
3.212	0.0837	0.12533
3.214	0.08395	0.12831
3.216	0.08421	0.13123
3.218	0.08448	0.1341
3.22	0.08475	0.13691
3.222	0.08503	0.13965
3.224	0.08531	0.14234
3.226	0.08559	0.14496
3.228	0.08589	0.14752
3.23	0.08618	0.15001
3.232	0.08649	0.15245
3.234	0.08679	0.15481
3.236	0.08711	0.15711
3.238	0.08742	0.15934
3.24	0.08774	0.1615
3.242	0.08807	0.16359
3.244	0.0884	0.16562
3.246	0.08873	0.16757
3.248	0.08907	0.16946
3.25	0.08941	0.17127
3.252	0.08975	0.17301
3.254	0.0901	0.17467
3.256	0.09045	0.17627
3.258	0.09081	0.17779
3.26	0.09116	0.17923
3.262	0.09152	0.18061
3.264	0.09189	0.1819
3.266	0.09225	0.18312
3.268	0.09262	0.18427
3.27	0.09299	0.18534
3.272	0.09336	0.18633
3.274	0.09373	0.18725
3.276	0.09411	0.18809
3.278	0.09449	0.18885
3.28	0.09486	0.18954
3.282	0.09524	0.19015
3.284	0.09562	0.19068
3.286	0.09601	0.19114
3.288	0.09639	0.19152
3.29	0.09677	0.19182
3.292	0.09716	0.19204
3.294	0.09754	0.19219
3.296	0.09792	0.19226
3.298	0.09831	0.19225
3.3	0.09869	0.19216
3.302	0.09908	0.192
3.304	0.09946	0.19176
3.306	0.09984	0.19145
3.308	0.10023	0.19106
3.31	0.10061	0.1906
3.312	0.10099	0.19005
3.314	0.10137	0.18944
3.316	0.10175	0.18875
3.318	0.10212	0.18799
3.32	0.1025	0.18715
3.322	0.10287	0.18624
3.324	0.10324	0.18525
3.326	0.10361	0.1842
3.328	0.10398	0.18307
3.33	0.10435	0.18187
3.332	0.10471	0.18061
3.334	0.10507	0.17927
3.336	0.10543	0.17786
3.338	0.10578	0.17639
3.34	0.10613	0.17485
3.342	0.10648	0.17324
3.344	0.10682	0.17156
3.346	0.10717	0.16982
3.348	0.1075	0.16802
3.35	0.10784	0.16615
3.352	0.10817	0.16422
3.354	0.10849	0.16222
3.356	0.10882	0.16017
3.358	0.10913	0.15806
3.36	0.10945	0.15589
3.362	0.10976	0.15366
3.364	0.11006	0.15137
3.366	0.11036	0.14902
3.368	0.11066	0.14663
3.37	0.11095	0.14417
3.372	0.11124	0.14167
3.374	0.11152	0.13911
3.376	0.11179	0.13651
3.378	0.11206	0.13385
3.38	0.11233	0.13115
3.382	0.11259	0.1284
3.384	0.11284	0.1256
3.386	0.11309	0.12276
3.388	0.11333	0.11987
3.39	0.11357	0.11695
3.392	0.1138	0.11398
3.394	0.11402	0.11097
3.396	0.11424	0.10792
3.398	0.11446	0.10484
3.4	0.11466	0.10172
3.402	0.11486	0.09857
3.404	0.11506	0.09538
3.406	0.11524	0.09217
3.408	0.11543	0.08892
3.41	0.1156	0.08564
3.412	0.11577	0.08234
3.414	0.11593	0.079
3.416	0.11608	0.07565
3.418	0.11623	0.07227
3.42	0.11637	0.06887
3.422	0.11651	0.06544
3.424	0.11664	0.062
3.426	0.11676	0.05854
3.428	0.11687	0.05507
3.43	0.11698	0.05157
3.432	0.11708	0.04807
3.434	0.11717	0.04455
3.436	0.11725	0.04102
3.438	0.11733	0.03749
3.44	0.1174	0.03394
3.442	0.11747	0.03039
3.444	0.11753	0.02683
3.446	0.11758	0.02327
3.448	0.11762	0.01971
3.45	0.11765	0.01615
3.452	0.11768	0.01258
3.454	0.1177	0.00902
3.456	0.11772	0.00547
3.458	0.11773	0.00192
3.46	0.11773	-0.00163
3.462	0.11772	-0.00517
3.464	0.11771	-0.0087
3.466	0.11769	-0.01222
3.468	0.11766	-0.01572
3.47	0.11762	-0.01922
3.472	0.11758	-0.02269
3.474	0.11753	-0.02616
3.476	0.11748	-0.0296
3.478	0.11741	-0.03303
3.48	0.11734	-0.03643
3.482	0.11727	-0.03982
3.484	0.11718	-0.04318
3.486	0.11709	-0.04652
3.488	0.117	-0.04983
3.49	0.1169	-0.05312
3.492	0.11679	-0.05638
3.494	0.11667	-0.05961
3.496	0.11655	-0.06281
3.498	0.11642	-0.06598
3.5	0.11628	-0.06911
3.502	0.11614	-0.07221
3.504	0.11599	-0.07528
3.506	0.11584	-0.07831
3.508	0.11568	-0.0813
3.51	0.11552	-0.08426
3.512	0.11534	-0.08717
3.514	0.11517	-0.09005
3.516	0.11498	-0.09288
3.518	0.1148	-0.09567
3.52	0.1146	-0.09841
3.522	0.1144	-0.10111
3.524	0.1142	-0.10377
3.526	0.11399	-0.10638
3.528	0.11377	-0.10894
3.53	0.11355	-0.11145
3.532	0.11333	-0.11391
3.534	0.1131	-0.11632
3.536	0.11286	-0.11869
3.538	0.11262	-0.12099
3.54	0.11238	-0.12325
3.542	0.11213	-0.12545
3.544	0.11188	-0.1276
3.546	0.11162	-0.12969
3.548	0.11136	-0.13173
3.55	0.11109	-0.13371
3.552	0.11082	-0.13563
3.554	0.11055	-0.13749
3.556	0.11027	-0.1393
3.558	0.10999	-0.14104
3.56	0.10971	-0.14273
3.562	0.10942	-0.14436
3.564	0.10913	-0.14592
3.566	0.10884	-0.14742
3.568	0.10854	-0.14887
3.57	0.10824	-0.15025
3.572	0.10794	-0.15156
3.574	0.10764	-0.15281
3.576	0.10733	-0.154
3.578	0.10702	-0.15513
3.58	0.10671	-0.15619
3.582	0.10639	-0.15719
3.584	0.10608	-0.15812
3.586	0.10576	-0.15899
3.588	0.10544	-0.15979
3.59	0.10512	-0.16053
3.592	0.1048	-0.1612
3.594	0.10448	-0.1618
3.596	0.10415	-0.16234
3.598	0.10383	-0.16281
3.6	0.1035	-0.16322
3.602	0.10318	-0.16356
3.604	0.10285	-0.16384
3.606	0.10252	-0.16405
3.608	0.10219	-0.16419
3.61	0.10186	-0.16427
3.612	0.10154	-0.16428
3.614	0.10121	-0.16422
3.616	0.10088	-0.1641
3.618	0.10055	-0.16392
3.62	0.10022	-0.16367
3.622	0.0999	-0.16335
3.624	0.09957	-0.16297
3.626	0.09924	-0.16253
3.628	0.09892	-0.16202
3.63	0.0986	-0.16145
3.632	0.09827	-0.16081
3.634	0.09795	-0.16012
3.636	0.09763	-0.15936
3.638	0.09732	-0.15853
3.64	0.097	-0.15765
3.642	0.09669	-0.1567
3.644	0.09637	-0.15569
3.646	0.09606	-0.15463
3.648	0.09575	-0.1535
3.65	0.09545	-0.15232
3.652	0.09514	-0.15107
3.654	0.09484	-0.14977
3.656	0.09455	-0.14841
3.658	0.09425	-0.14699
3.66	0.09396	-0.14552
3.662	0.09367	-0.144
3.664	0.09338	-0.14241
3.666	0.0931	-0.14078
3.668	0.09282	-0.13909
3.67	0.09254	-0.13735
3.672	0.09227	-0.13556
3.674	0.092	-0.13372
3.676	0.09173	-0.13182
3.678	0.09147	-0.12988
3.68	0.09122	-0.12789
3.682	0.09096	-0.12586
3.684	0.09071	-0.12378
3.686	0.09047	-0.12165
3.688	0.09023	-0.11948
3.69	0.08999	-0.11726
3.692	0.08976	-0.115
3.694	0.08953	-0.1127
3.696	0.08931	-0.11036
3.698	0.08909	-0.10799
3.7	0.08887	-0.10557
3.702	0.08866	-0.10311
3.704	0.08846	-0.10062
3.706	0.08826	-0.09809
3.708	0.08807	-0.09553
3.71	0.08788	-0.09294
3.712	0.0877	-0.09032
3.714	0.08752	-0.08766
3.716	0.08735	-0.08497
3.718	0.08718	-0.08226
3.72	0.08702	-0.07952
3.722	0.08686	-0.07675
3.724	0.08671	-0.07395
3.726	0.08657	-0.07114
3.728	0.08643	-0.0683
3.73	0.08629	-0.06543
3.732	0.08616	-0.06255
3.734	0.08604	-0.05965
3.736	0.08593	-0.05673
3.738	0.08582	-0.05379
3.74	0.08571	-0.05084
3.742	0.08561	-0.04787
3.744	0.08552	-0.04489
3.746	0.08543	-0.0419
3.748	0.08535	-0.0389
3.75	0.08528	-0.03589
3.752	0.08521	-0.03287
3.754	0.08515	-0.02984
3.756	0.08509	-0.02681
3.758	0.08504	-0.02377
3.76	0.08499	-0.02073
3.762	0.08495	-0.01768
3.764	0.08492	-0.01464
3.766	0.0849	-0.01159
3.768	0.08488	-0.00855
3.77	0.08486	-0.00551
3.772	0.08485	-0.00247
3.774	0.08485	0.00056
3.776	0.08486	0.00358
3.778	0.08487	0.0066
3.78	0.08488	0.00961
3.782	0.08491	0.01261
3.784	0.08493	0.0156
3.786	0.08497	0.01857
3.788	0.08501	0.02153
3.79	0.08505	0.02448
3.792	0.08511	0.02741
3.794	0.08516	0.03033
3.796	0.08523	0.03323
3.798	0.0853	0.03611
3.8	0.08537	0.03896
3.802	0.08545	0.0418
3.804	0.08554	0.04462
3.806	0.08563	0.04741
3.808	0.08573	0.05017
3.81	0.08583	0.05291
3.812	0.08594	0.05563
3.814	0.08605	0.05832
3.816	0.08617	0.06097
3.818	0.0863	0.0636
3.82	0.08643	0.0662
3.822	0.08656	0.06877
3.824	0.0867	0.0713
3.826	0.08685	0.0738
3.828	0.087	0.07627
3.83	0.08715	0.0787
3.832	0.08731	0.08109
3.834	0.08748	0.08345
3.836	0.08765	0.08576
3.838	0.08782	0.08804
3.84	0.088	0.09028
3.842	0.08818	0.09248
3.844	0.08837	0.09464
3.846	0.08856	0.09676
3.848	0.08876	0.09883
3.85	0.08895	0.10086
3.852	0.08916	0.10285
3.854	0.08937	0.10479
3.856	0.08958	0.10668
3.858	0.08979	0.10853
3.86	0.09001	0.11033
3.862	0.09023	0.11208
3.864	0.09046	0.11379
3.866	0.09069	0.11544
