Time	Distance	Velocity
16.028	0.00036	0.0008
16.03	0.00036	0.0008
16.032	0.00036	0.00079
16.034	0.00036	0.00079
16.036	0.00037	0.00078
16.038	0.00037	0.00078
16.04	0.00037	0.00078
16.042	0.00037	0.00077
16.044	0.00037	0.00077
16.046	0.00037	0.00077
16.048	0.00038	0.00076
16.05	0.00038	0.00076
16.052	0.00038	0.00075
16.054	0.00038	0.00075
16.056	0.00038	0.00075
16.058	0.00038	0.00074
16.06	0.00038	0.00074
16.062	0.00039	0.00074
16.064	0.00039	0.00073
16.066	0.00039	0.00073
16.068	0.00039	0.00072
16.07	0.00039	0.00072
16.072	0.00039	0.00072
16.074	0.00039	0.00071
16.076	0.0004	0.00071
16.078	0.0004	0.0007
16.08	0.0004	0.0007
16.082	0.0004	0.0007
16.084	0.0004	0.00069
16.086	0.0004	0.00069
16.088	0.0004	0.00069
16.09	0.00041	0.00068
16.092	0.00041	0.00068
16.094	0.00041	0.00067
16.096	0.00041	0.00067
16.098	0.00041	0.00067
16.1	0.00041	0.00066
16.102	0.00041	0.00066
16.104	0.00041	0.00066
16.106	0.00042	0.00065
16.108	0.00042	0.00065
16.11	0.00042	0.00064
16.112	0.00042	0.00064
16.114	0.00042	0.00064
16.116	0.00042	0.00063
16.118	0.00042	0.00063
16.12	0.00043	0.00063
16.122	0.00043	0.00062
16.124	0.00043	0.00062
16.126	0.00043	0.00061
16.128	0.00043	0.00061
16.13	0.00043	0.00061
16.132	0.00043	0.0006
16.134	0.00043	0.0006
16.136	0.00043	0.00059
16.138	0.00044	0.00059
16.14	0.00044	0.00059
16.142	0.00044	0.00058
16.144	0.00044	0.00058
16.146	0.00044	0.00058
16.148	0.00044	0.00057
16.15	0.00044	0.00057
16.152	0.00044	0.00056
16.154	0.00045	0.00056
16.156	0.00045	0.00056
16.158	0.00045	0.00055
16.16	0.00045	0.00055
16.162	0.00045	0.00055
16.164	0.00045	0.00054
16.166	0.00045	0.00054
16.168	0.00045	0.00053
16.17	0.00045	0.00053
16.172	0.00046	0.00053
16.174	0.00046	0.00052
16.176	0.00046	0.00052
16.178	0.00046	0.00052
16.18	0.00046	0.00051
16.182	0.00046	0.00051
16.184	0.00046	0.0005
16.186	0.00046	0.0005
16.188	0.00046	0.0005
16.19	0.00046	0.00049
16.192	0.00047	0.00049
16.194	0.00047	0.00048
16.196	0.00047	0.00048
16.198	0.00047	0.00048
16.2	0.00047	0.00047
16.202	0.00047	0.00047
16.204	0.00047	0.00047
16.206	0.00047	0.00046
16.208	0.00047	0.00046
16.21	0.00047	0.00045
16.212	0.00047	0.00045
16.214	0.00048	0.00045
16.216	0.00048	0.00044
16.218	0.00048	0.00044
16.22	0.00048	0.00044
16.222	0.00048	0.00043
16.224	0.00048	0.00043
16.226	0.00048	0.00042
16.228	0.00048	0.00042
16.23	0.00048	0.00042
16.232	0.00048	0.00041
16.234	0.00048	0.00041
16.236	0.00048	0.00041
16.238	0.00049	0.0004
16.24	0.00049	0.0004
16.242	0.00049	0.0004
16.244	0.00049	0.00039
16.246	0.00049	0.00039
16.248	0.00049	0.00038
16.25	0.00049	0.00038
16.252	0.00049	0.00038
16.254	0.00049	0.00037
16.256	0.00049	0.00037
16.258	0.00049	0.00037
16.26	0.00049	0.00036
16.262	0.00049	0.00036
16.264	0.0005	0.00035
16.266	0.0005	0.00035
16.268	0.0005	0.00035
16.27	0.0005	0.00034
16.272	0.0005	0.00034
16.274	0.0005	0.00034
16.276	0.0005	0.00033
16.278	0.0005	0.00033
16.28	0.0005	0.00033
16.282	0.0005	0.00032
16.284	0.0005	0.00032
16.286	0.0005	0.00031
16.288	0.0005	0.00031
16.29	0.0005	0.00031
16.292	0.0005	0.0003
16.294	0.00051	0.0003
16.296	0.00051	0.0003
16.298	0.00051	0.00029
16.3	0.00051	0.00029
16.302	0.00051	0.00029
16.304	0.00051	0.00028
16.306	0.00051	0.00028
16.308	0.00051	0.00027
16.31	0.00051	0.00027
16.312	0.00051	0.00027
16.314	0.00051	0.00026
16.316	0.00051	0.00026
16.318	0.00051	0.00026
16.32	0.00051	0.00025
16.322	0.00051	0.00025
16.324	0.00051	0.00025
16.326	0.00051	0.00024
16.328	0.00051	0.00024
16.33	0.00051	0.00023
16.332	0.00052	0.00023
16.334	0.00052	0.00023
16.336	0.00052	0.00022
16.338	0.00052	0.00022
16.34	0.00052	0.00022
16.342	0.00052	0.00021
16.344	0.00052	0.00021
16.346	0.00052	0.00021
16.348	0.00052	0.0002
16.35	0.00052	0.0002
16.352	0.00052	0.0002
16.354	0.00052	0.00019
16.356	0.00052	0.00019
16.358	0.00052	0.00019
16.36	0.00052	0.00018
16.362	0.00052	0.00018
16.364	0.00052	0.00017
16.366	0.00052	0.00017
16.368	0.00052	0.00017
16.37	0.00052	0.00016
16.372	0.00052	0.00016
16.374	0.00052	0.00016
16.376	0.00052	0.00015
16.378	0.00052	0.00015
16.38	0.00052	0.00015
16.382	0.00052	0.00014
16.384	0.00053	0.00014
16.386	0.00053	0.00014
16.388	0.00053	0.00013
16.39	0.00053	0.00013
16.392	0.00053	0.00013
16.394	0.00053	0.00012
16.396	0.00053	0.00012
16.398	0.00053	0.00012
16.4	0.00053	0.00011
16.402	0.00053	0.00011
16.404	0.00053	0.00011
16.406	0.00053	0.0001
16.408	0.00053	0.0001
16.41	0.00053	0.0001
16.412	0.00053	0.00009
16.414	0.00053	0.00009
16.416	0.00053	0.00009
16.418	0.00053	0.00008
16.42	0.00053	0.00008
16.422	0.00053	0.00008
16.424	0.00053	0.00007
16.426	0.00053	0.00007
16.428	0.00053	0.00007
16.43	0.00053	0.00006
16.432	0.00053	0.00006
16.434	0.00053	0.00006
16.436	0.00053	0.00005
16.438	0.00053	0.00005
16.44	0.00053	0.00005
16.442	0.00053	0.00004
16.444	0.00053	0.00004
16.446	0.00053	0.00004
16.448	0.00053	0.00003
16.45	0.00053	0.00003
16.452	0.00053	0.00003
16.454	0.00053	0.00002
16.456	0.00053	0.00002
16.458	0.00053	0.00002
16.46	0.00053	0.00001
16.462	0.00053	0.00001
16.464	0.00053	0.00001
16.466	0.00053	0
16.468	0.00053	0
16.47	0.00053	0
16.472	0.00053	-0.00001
16.474	0.00053	-0.00001
16.476	0.00053	-0.00001
16.478	0.00053	-0.00001
16.48	0.00053	-0.00002
16.482	0.00053	-0.00002
16.484	0.00053	-0.00002
16.486	0.00053	-0.00003
16.488	0.00053	-0.00003
16.49	0.00053	-0.00003
16.492	0.00053	-0.00004
16.494	0.00053	-0.00004
16.496	0.00053	-0.00004
16.498	0.00053	-0.00005
16.5	0.00053	-0.00005
16.502	0.00053	-0.00005
16.504	0.00053	-0.00006
16.506	0.00053	-0.00006
16.508	0.00053	-0.00006
16.51	0.00053	-0.00006
16.512	0.00053	-0.00007
16.514	0.00053	-0.00007
16.516	0.00053	-0.00007
16.518	0.00053	-0.00008
16.52	0.00053	-0.00008
16.522	0.00053	-0.00008
16.524	0.00053	-0.00009
16.526	0.00053	-0.00009
16.528	0.00053	-0.00009
16.53	0.00053	-0.00009
16.532	0.00053	-0.0001
16.534	0.00053	-0.0001
16.536	0.00053	-0.0001
16.538	0.00053	-0.00011
16.54	0.00053	-0.00011
16.542	0.00053	-0.00011
16.544	0.00053	-0.00012
16.546	0.00053	-0.00012
16.548	0.00053	-0.00012
16.55	0.00053	-0.00012
16.552	0.00053	-0.00013
16.554	0.00053	-0.00013
16.556	0.00053	-0.00013
16.558	0.00052	-0.00014
16.56	0.00052	-0.00014
16.562	0.00052	-0.00014
16.564	0.00052	-0.00014
16.566	0.00052	-0.00015
16.568	0.00052	-0.00015
16.57	0.00052	-0.00015
16.572	0.00052	-0.00016
16.574	0.00052	-0.00016
16.576	0.00052	-0.00016
16.578	0.00052	-0.00016
16.58	0.00052	-0.00017
16.582	0.00052	-0.00017
16.584	0.00052	-0.00017
16.586	0.00052	-0.00018
16.588	0.00052	-0.00018
16.59	0.00052	-0.00018
16.592	0.00052	-0.00018
16.594	0.00052	-0.00019
16.596	0.00052	-0.00019
16.598	0.00052	-0.00019
16.6	0.00052	-0.00019
16.602	0.00052	-0.0002
16.604	0.00052	-0.0002
16.606	0.00052	-0.0002
16.608	0.00052	-0.00021
16.61	0.00052	-0.00021
16.612	0.00052	-0.00021
16.614	0.00051	-0.00021
16.616	0.00051	-0.00022
16.618	0.00051	-0.00022
16.62	0.00051	-0.00022
16.622	0.00051	-0.00022
16.624	0.00051	-0.00023
16.626	0.00051	-0.00023
16.628	0.00051	-0.00023
16.63	0.00051	-0.00023
16.632	0.00051	-0.00024
16.634	0.00051	-0.00024
16.636	0.00051	-0.00024
16.638	0.00051	-0.00024
16.64	0.00051	-0.00025
16.642	0.00051	-0.00025
16.644	0.00051	-0.00025
16.646	0.00051	-0.00025
16.648	0.00051	-0.00026
16.65	0.00051	-0.00026
16.652	0.00051	-0.00026
16.654	0.00051	-0.00026
16.656	0.0005	-0.00027
16.658	0.0005	-0.00027
16.66	0.0005	-0.00027
16.662	0.0005	-0.00027
16.664	0.0005	-0.00028
16.666	0.0005	-0.00028
16.668	0.0005	-0.00028
16.67	0.0005	-0.00028
16.672	0.0005	-0.00029
16.674	0.0005	-0.00029
16.676	0.0005	-0.00029
16.678	0.0005	-0.00029
16.68	0.0005	-0.0003
16.682	0.0005	-0.0003
16.684	0.0005	-0.0003
16.686	0.0005	-0.0003
16.688	0.0005	-0.00031
16.69	0.0005	-0.00031
16.692	0.00049	-0.00031
16.694	0.00049	-0.00031
16.696	0.00049	-0.00032
16.698	0.00049	-0.00032
16.7	0.00049	-0.00032
16.702	0.00049	-0.00032
16.704	0.00049	-0.00032
16.706	0.00049	-0.00033
16.708	0.00049	-0.00033
16.71	0.00049	-0.00033
16.712	0.00049	-0.00033
16.714	0.00049	-0.00034
16.716	0.00049	-0.00034
16.718	0.00049	-0.00034
16.72	0.00049	-0.00034
16.722	0.00048	-0.00035
16.724	0.00048	-0.00035
16.726	0.00048	-0.00035
16.728	0.00048	-0.00035
16.73	0.00048	-0.00035
16.732	0.00048	-0.00036
16.734	0.00048	-0.00036
16.736	0.00048	-0.00036
16.738	0.00048	-0.00036
16.74	0.00048	-0.00036
16.742	0.00048	-0.00037
16.744	0.00048	-0.00037
16.746	0.00048	-0.00037
16.748	0.00048	-0.00037
16.75	0.00047	-0.00038
16.752	0.00047	-0.00038
16.754	0.00047	-0.00038
16.756	0.00047	-0.00038
16.758	0.00047	-0.00038
16.76	0.00047	-0.00039
16.762	0.00047	-0.00039
16.764	0.00047	-0.00039
16.766	0.00047	-0.00039
16.768	0.00047	-0.00039
16.77	0.00047	-0.0004
16.772	0.00047	-0.0004
16.774	0.00047	-0.0004
16.776	0.00046	-0.0004
16.778	0.00046	-0.0004
16.78	0.00046	-0.00041
16.782	0.00046	-0.00041
16.784	0.00046	-0.00041
16.786	0.00046	-0.00041
16.788	0.00046	-0.00041
16.79	0.00046	-0.00042
16.792	0.00046	-0.00042
16.794	0.00046	-0.00042
16.796	0.00046	-0.00042
16.798	0.00046	-0.00042
16.8	0.00045	-0.00042
16.802	0.00045	-0.00043
16.804	0.00045	-0.00043
16.806	0.00045	-0.00043
16.808	0.00045	-0.00043
16.81	0.00045	-0.00043
16.812	0.00045	-0.00044
16.814	0.00045	-0.00044
16.816	0.00045	-0.00044
16.818	0.00045	-0.00044
16.82	0.00045	-0.00044
16.822	0.00044	-0.00045
16.824	0.00044	-0.00045
16.826	0.00044	-0.00045
16.828	0.00044	-0.00045
16.83	0.00044	-0.00045
16.832	0.00044	-0.00045
16.834	0.00044	-0.00046
16.836	0.00044	-0.00046
16.838	0.00044	-0.00046
16.84	0.00044	-0.00046
16.842	0.00044	-0.00046
16.844	0.00043	-0.00046
16.846	0.00043	-0.00047
16.848	0.00043	-0.00047
16.85	0.00043	-0.00047
16.852	0.00043	-0.00047
16.854	0.00043	-0.00047
16.856	0.00043	-0.00047
16.858	0.00043	-0.00048
16.86	0.00043	-0.00048
16.862	0.00043	-0.00048
16.864	0.00043	-0.00048
16.866	0.00042	-0.00048
16.868	0.00042	-0.00048
16.87	0.00042	-0.00049
16.872	0.00042	-0.00049
16.874	0.00042	-0.00049
16.876	0.00042	-0.00049
16.878	0.00042	-0.00049
16.88	0.00042	-0.00049
16.882	0.00042	-0.00049
16.884	0.00042	-0.0005
16.886	0.00041	-0.0005
16.888	0.00041	-0.0005
16.89	0.00041	-0.0005
16.892	0.00041	-0.0005
16.894	0.00041	-0.0005
16.896	0.00041	-0.0005
16.898	0.00041	-0.00051
16.9	0.00041	-0.00051
16.902	0.00041	-0.00051
16.904	0.00041	-0.00051
16.906	0.0004	-0.00051
16.908	0.0004	-0.00051
16.91	0.0004	-0.00051
16.912	0.0004	-0.00052
16.914	0.0004	-0.00052
16.916	0.0004	-0.00052
16.918	0.0004	-0.00052
16.92	0.0004	-0.00052
16.922	0.0004	-0.00052
16.924	0.0004	-0.00052
16.926	0.00039	-0.00053
16.928	0.00039	-0.00053
16.93	0.00039	-0.00053
16.932	0.00039	-0.00053
16.934	0.00039	-0.00053
16.936	0.00039	-0.00053
16.938	0.00039	-0.00053
16.94	0.00039	-0.00053
16.942	0.00039	-0.00054
16.944	0.00038	-0.00054
16.946	0.00038	-0.00054
16.948	0.00038	-0.00054
16.95	0.00038	-0.00054
16.952	0.00038	-0.00054
16.954	0.00038	-0.00054
16.956	0.00038	-0.00054
16.958	0.00038	-0.00055
16.96	0.00038	-0.00055
16.962	0.00037	-0.00055
16.964	0.00037	-0.00055
16.966	0.00037	-0.00055
16.968	0.00037	-0.00055
16.97	0.00037	-0.00055
16.972	0.00037	-0.00055
16.974	0.00037	-0.00055
16.976	0.00037	-0.00056
16.978	0.00037	-0.00056
16.98	0.00036	-0.00056
16.982	0.00036	-0.00056
16.984	0.00036	-0.00056
16.986	0.00036	-0.00056
16.988	0.00036	-0.00056
16.99	0.00036	-0.00056
16.992	0.00036	-0.00056
16.994	0.00036	-0.00057
16.996	0.00036	-0.00057
16.998	0.00035	-0.00057
17	0.00035	-0.00057
17.002	0.00035	-0.00057
17.004	0.00035	-0.00057
17.006	0.00035	-0.00057
17.008	0.00035	-0.00057
17.01	0.00035	-0.00057
17.012	0.00035	-0.00057
17.014	0.00035	-0.00057
17.016	0.00034	-0.00058
17.018	0.00034	-0.00058
17.02	0.00034	-0.00058
17.022	0.00034	-0.00058
17.024	0.00034	-0.00058
17.026	0.00034	-0.00058
17.028	0.00034	-0.00058
17.03	0.00034	-0.00058
17.032	0.00034	-0.00058
17.034	0.00033	-0.00058
17.036	0.00033	-0.00058
17.038	0.00033	-0.00059
17.04	0.00033	-0.00059
17.042	0.00033	-0.00059
17.044	0.00033	-0.00059
17.046	0.00033	-0.00059
17.048	0.00033	-0.00059
17.05	0.00032	-0.00059
17.052	0.00032	-0.00059
17.054	0.00032	-0.00059
17.056	0.00032	-0.00059
17.058	0.00032	-0.00059
17.06	0.00032	-0.00059
17.062	0.00032	-0.00059
17.064	0.00032	-0.0006
17.066	0.00032	-0.0006
17.068	0.00031	-0.0006
17.07	0.00031	-0.0006
17.072	0.00031	-0.0006
17.074	0.00031	-0.0006
17.076	0.00031	-0.0006
17.078	0.00031	-0.0006
17.08	0.00031	-0.0006
17.082	0.00031	-0.0006
17.084	0.0003	-0.0006
17.086	0.0003	-0.0006
17.088	0.0003	-0.0006
17.09	0.0003	-0.0006
17.092	0.0003	-0.0006
17.094	0.0003	-0.0006
17.096	0.0003	-0.00061
17.098	0.0003	-0.00061
17.1	0.00029	-0.00061
17.102	0.00029	-0.00061
17.104	0.00029	-0.00061
17.106	0.00029	-0.00061
17.108	0.00029	-0.00061
17.11	0.00029	-0.00061
17.112	0.00029	-0.00061
17.114	0.00029	-0.00061
17.116	0.00029	-0.00061
17.118	0.00028	-0.00061
17.12	0.00028	-0.00061
17.122	0.00028	-0.00061
17.124	0.00028	-0.00061
17.126	0.00028	-0.00061
17.128	0.00028	-0.00061
17.13	0.00028	-0.00061
17.132	0.00028	-0.00061
17.134	0.00027	-0.00061
17.136	0.00027	-0.00062
17.138	0.00027	-0.00062
17.14	0.00027	-0.00062
17.142	0.00027	-0.00062
17.144	0.00027	-0.00062
17.146	0.00027	-0.00062
17.148	0.00027	-0.00062
17.15	0.00026	-0.00062
17.152	0.00026	-0.00062
17.154	0.00026	-0.00062
17.156	0.00026	-0.00062
17.158	0.00026	-0.00062
17.16	0.00026	-0.00062
17.162	0.00026	-0.00062
17.164	0.00026	-0.00062
17.166	0.00025	-0.00062
17.168	0.00025	-0.00062
17.17	0.00025	-0.00062
17.172	0.00025	-0.00062
17.174	0.00025	-0.00062
17.176	0.00025	-0.00062
17.178	0.00025	-0.00062
17.18	0.00025	-0.00062
17.182	0.00024	-0.00062
17.184	0.00024	-0.00062
17.186	0.00024	-0.00062
17.188	0.00024	-0.00062
17.19	0.00024	-0.00062
17.192	0.00024	-0.00062
17.194	0.00024	-0.00062
17.196	0.00024	-0.00062
17.198	0.00023	-0.00062
17.2	0.00023	-0.00062
17.202	0.00023	-0.00062
17.204	0.00023	-0.00062
17.206	0.00023	-0.00062
17.208	0.00023	-0.00062
17.21	0.00023	-0.00062
17.212	0.00023	-0.00062
17.214	0.00022	-0.00062
17.216	0.00022	-0.00063
17.218	0.00022	-0.00063
17.22	0.00022	-0.00063
17.222	0.00022	-0.00063
17.224	0.00022	-0.00063
17.226	0.00022	-0.00063
17.228	0.00022	-0.00063
17.23	0.00021	-0.00063
17.232	0.00021	-0.00063
17.234	0.00021	-0.00063
17.236	0.00021	-0.00063
17.238	0.00021	-0.00063
17.24	0.00021	-0.00063
17.242	0.00021	-0.00063
17.244	0.00021	-0.00063
17.246	0.0002	-0.00063
17.248	0.0002	-0.00063
17.25	0.0002	-0.00063
17.252	0.0002	-0.00063
17.254	0.0002	-0.00063
17.256	0.0002	-0.00063
17.258	0.0002	-0.00063
17.26	0.0002	-0.00063
17.262	0.00019	-0.00063
17.264	0.00019	-0.00062
17.266	0.00019	-0.00062
17.268	0.00019	-0.00062
17.27	0.00019	-0.00062
17.272	0.00019	-0.00062
17.274	0.00019	-0.00062
17.276	0.00019	-0.00062
17.278	0.00018	-0.00062
17.28	0.00018	-0.00062
17.282	0.00018	-0.00062
17.284	0.00018	-0.00062
17.286	0.00018	-0.00062
17.288	0.00018	-0.00062
17.29	0.00018	-0.00062
17.292	0.00018	-0.00062
17.294	0.00017	-0.00062
17.296	0.00017	-0.00062
17.298	0.00017	-0.00062
17.3	0.00017	-0.00062
17.302	0.00017	-0.00062
17.304	0.00017	-0.00062
17.306	0.00017	-0.00062
17.308	0.00017	-0.00062
17.31	0.00016	-0.00062
17.312	0.00016	-0.00062
17.314	0.00016	-0.00062
17.316	0.00016	-0.00062
17.318	0.00016	-0.00062
17.32	0.00016	-0.00062
17.322	0.00016	-0.00062
17.324	0.00016	-0.00062
17.326	0.00015	-0.00062
17.328	0.00015	-0.00062
17.33	0.00015	-0.00062
17.332	0.00015	-0.00062
17.334	0.00015	-0.00062
17.336	0.00015	-0.00062
17.338	0.00015	-0.00062
17.34	0.00015	-0.00062
17.342	0.00014	-0.00062
17.344	0.00014	-0.00062
17.346	0.00014	-0.00062
17.348	0.00014	-0.00061
17.35	0.00014	-0.00061
17.352	0.00014	-0.00061
17.354	0.00014	-0.00061
17.356	0.00014	-0.00061
17.358	0.00013	-0.00061
17.36	0.00013	-0.00061
17.362	0.00013	-0.00061
17.364	0.00013	-0.00061
17.366	0.00013	-0.00061
17.368	0.00013	-0.00061
17.37	0.00013	-0.00061
17.372	0.00013	-0.00061
17.374	0.00013	-0.00061
17.376	0.00012	-0.00061
17.378	0.00012	-0.00061
17.38	0.00012	-0.00061
17.382	0.00012	-0.00061
17.384	0.00012	-0.00061
17.386	0.00012	-0.00061
17.388	0.00012	-0.00061
17.39	0.00012	-0.00061
17.392	0.00011	-0.0006
17.394	0.00011	-0.0006
17.396	0.00011	-0.0006
17.398	0.00011	-0.0006
17.4	0.00011	-0.0006
17.402	0.00011	-0.0006
17.404	0.00011	-0.0006
17.406	0.00011	-0.0006
17.408	0.0001	-0.0006
17.41	0.0001	-0.0006
17.412	0.0001	-0.0006
17.414	0.0001	-0.0006
17.416	0.0001	-0.0006
17.418	0.0001	-0.0006
17.42	0.0001	-0.0006
17.422	0.0001	-0.0006
17.424	0.00009	-0.0006
17.426	0.00009	-0.0006
17.428	0.00009	-0.00059
17.43	0.00009	-0.00059
17.432	0.00009	-0.00059
17.434	0.00009	-0.00059
17.436	0.00009	-0.00059
17.438	0.00009	-0.00059
17.44	0.00009	-0.00059
17.442	0.00008	-0.00059
17.444	0.00008	-0.00059
17.446	0.00008	-0.00059
17.448	0.00008	-0.00059
17.45	0.00008	-0.00059
17.452	0.00008	-0.00059
17.454	0.00008	-0.00059
17.456	0.00008	-0.00058
17.458	0.00007	-0.00058
17.46	0.00007	-0.00058
17.462	0.00007	-0.00058
17.464	0.00007	-0.00058
17.466	0.00007	-0.00058
17.468	0.00007	-0.00058
17.47	0.00007	-0.00058
17.472	0.00007	-0.00058
17.474	0.00007	-0.00058
17.476	0.00006	-0.00058
17.478	0.00006	-0.00058
17.48	0.00006	-0.00058
17.482	0.00006	-0.00058
17.484	0.00006	-0.00057
17.486	0.00006	-0.00057
17.488	0.00006	-0.00057
17.49	0.00006	-0.00057
17.492	0.00006	-0.00057
17.494	0.00005	-0.00057
17.496	0.00005	-0.00057
17.498	0.00005	-0.00057
17.5	0.00005	-0.00057
17.502	0.00005	-0.00057
17.504	0.00005	-0.00057
17.506	0.00005	-0.00057
17.508	0.00005	-0.00056
17.51	0.00004	-0.00056
17.512	0.00004	-0.00056
17.514	0.00004	-0.00056
17.516	0.00004	-0.00056
17.518	0.00004	-0.00056
17.52	0.00004	-0.00056
17.522	0.00004	-0.00056
17.524	0.00004	-0.00056
17.526	0.00004	-0.00056
17.528	0.00003	-0.00056
17.53	0.00003	-0.00055
17.532	0.00003	-0.00055
17.534	0.00003	-0.00055
17.536	0.00003	-0.00055
17.538	0.00003	-0.00055
17.54	0.00003	-0.00055
17.542	0.00003	-0.00055
17.544	0.00003	-0.00055
17.546	0.00002	-0.00055
17.548	0.00002	-0.00055
17.55	0.00002	-0.00055
17.552	0.00002	-0.00054
17.554	0.00002	-0.00054
17.556	0.00002	-0.00054
17.558	0.00002	-0.00054
17.56	0.00002	-0.00054
17.562	0.00002	-0.00054
17.564	0.00002	-0.00054
17.566	0.00001	-0.00054
17.568	0.00001	-0.00054
17.57	0.00001	-0.00054
17.572	0.00001	-0.00053
17.574	0.00001	-0.00053
17.576	0.00001	-0.00053
17.578	0.00001	-0.00053
17.58	0.00001	-0.00053
17.582	0.00001	-0.00053
17.584	0	-0.00053
17.586	0	-0.00053
17.588	0	-0.00053
17.59	0	-0.00053
17.592	0	-0.00052
17.594	0	-0.00052
17.596	0	-0.00052
17.598	0	-0.00052
17.6	0	-0.00052
17.602	0	-0.00052
17.604	-0.00001	-0.00052
17.606	-0.00001	-0.00052
17.608	-0.00001	-0.00052
17.61	-0.00001	-0.00051
17.612	-0.00001	-0.00051
17.614	-0.00001	-0.00051
17.616	-0.00001	-0.00051
17.618	-0.00001	-0.00051
17.62	-0.00001	-0.00051
17.622	-0.00002	-0.00051
17.624	-0.00002	-0.00051
17.626	-0.00002	-0.00051
17.628	-0.00002	-0.00051
17.63	-0.00002	-0.0005
17.632	-0.00002	-0.0005
17.634	-0.00002	-0.0005
17.636	-0.00002	-0.0005
17.638	-0.00002	-0.0005
17.64	-0.00002	-0.0005
17.642	-0.00003	-0.0005
17.644	-0.00003	-0.0005
17.646	-0.00003	-0.00049
17.648	-0.00003	-0.00049
17.65	-0.00003	-0.00049
17.652	-0.00003	-0.00049
17.654	-0.00003	-0.00049
17.656	-0.00003	-0.00049
17.658	-0.00003	-0.00049
17.66	-0.00003	-0.00049
17.662	-0.00004	-0.00049
17.664	-0.00004	-0.00048
17.666	-0.00004	-0.00048
17.668	-0.00004	-0.00048
17.67	-0.00004	-0.00048
17.672	-0.00004	-0.00048
17.674	-0.00004	-0.00048
17.676	-0.00004	-0.00048
17.678	-0.00004	-0.00048
17.68	-0.00004	-0.00047
17.682	-0.00004	-0.00047
17.684	-0.00005	-0.00047
17.686	-0.00005	-0.00047
17.688	-0.00005	-0.00047
17.69	-0.00005	-0.00047
17.692	-0.00005	-0.00047
17.694	-0.00005	-0.00047
17.696	-0.00005	-0.00046
17.698	-0.00005	-0.00046
17.7	-0.00005	-0.00046
17.702	-0.00005	-0.00046
17.704	-0.00005	-0.00046
17.706	-0.00006	-0.00046
17.708	-0.00006	-0.00046
17.71	-0.00006	-0.00046
17.712	-0.00006	-0.00045
17.714	-0.00006	-0.00045
17.716	-0.00006	-0.00045
17.718	-0.00006	-0.00045
17.72	-0.00006	-0.00045
17.722	-0.00006	-0.00045
17.724	-0.00006	-0.00045
17.726	-0.00006	-0.00045
17.728	-0.00007	-0.00044
17.73	-0.00007	-0.00044
17.732	-0.00007	-0.00044
17.734	-0.00007	-0.00044
17.736	-0.00007	-0.00044
17.738	-0.00007	-0.00044
17.74	-0.00007	-0.00044
17.742	-0.00007	-0.00044
17.744	-0.00007	-0.00043
17.746	-0.00007	-0.00043
17.748	-0.00007	-0.00043
17.75	-0.00008	-0.00043
17.752	-0.00008	-0.00043
17.754	-0.00008	-0.00043
17.756	-0.00008	-0.00043
17.758	-0.00008	-0.00043
17.76	-0.00008	-0.00042
17.762	-0.00008	-0.00042
17.764	-0.00008	-0.00042
17.766	-0.00008	-0.00042
17.768	-0.00008	-0.00042
17.77	-0.00008	-0.00042
17.772	-0.00008	-0.00042
17.774	-0.00009	-0.00041
17.776	-0.00009	-0.00041
17.778	-0.00009	-0.00041
17.78	-0.00009	-0.00041
17.782	-0.00009	-0.00041
17.784	-0.00009	-0.00041
17.786	-0.00009	-0.00041
17.788	-0.00009	-0.00041
17.79	-0.00009	-0.0004
17.792	-0.00009	-0.0004
17.794	-0.00009	-0.0004
17.796	-0.00009	-0.0004
17.798	-0.0001	-0.0004
17.8	-0.0001	-0.0004
17.802	-0.0001	-0.0004
17.804	-0.0001	-0.00039
17.806	-0.0001	-0.00039
17.808	-0.0001	-0.00039
17.81	-0.0001	-0.00039
17.812	-0.0001	-0.00039
17.814	-0.0001	-0.00039
17.816	-0.0001	-0.00039
17.818	-0.0001	-0.00038
17.82	-0.0001	-0.00038
17.822	-0.0001	-0.00038
17.824	-0.00011	-0.00038
17.826	-0.00011	-0.00038
17.828	-0.00011	-0.00038
17.83	-0.00011	-0.00038
17.832	-0.00011	-0.00037
17.834	-0.00011	-0.00037
17.836	-0.00011	-0.00037
17.838	-0.00011	-0.00037
17.84	-0.00011	-0.00037
17.842	-0.00011	-0.00037
17.844	-0.00011	-0.00037
17.846	-0.00011	-0.00036
17.848	-0.00011	-0.00036
17.85	-0.00012	-0.00036
17.852	-0.00012	-0.00036
17.854	-0.00012	-0.00036
17.856	-0.00012	-0.00036
17.858	-0.00012	-0.00036
17.86	-0.00012	-0.00035
17.862	-0.00012	-0.00035
17.864	-0.00012	-0.00035
17.866	-0.00012	-0.00035
17.868	-0.00012	-0.00035
17.87	-0.00012	-0.00035
17.872	-0.00012	-0.00035
17.874	-0.00012	-0.00034
17.876	-0.00012	-0.00034
17.878	-0.00012	-0.00034
17.88	-0.00013	-0.00034
17.882	-0.00013	-0.00034
17.884	-0.00013	-0.00034
17.886	-0.00013	-0.00034
17.888	-0.00013	-0.00033
17.89	-0.00013	-0.00033
17.892	-0.00013	-0.00033
17.894	-0.00013	-0.00033
17.896	-0.00013	-0.00033
17.898	-0.00013	-0.00033
17.9	-0.00013	-0.00033
17.902	-0.00013	-0.00032
17.904	-0.00013	-0.00032
